title,code,location,price,characteristics,img
Arriendo de Apartamento en Medellín,AA-71161," Patio bonito, Medellín",$4.000.000,118 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71154," Santa maría de los ángeles, Medellín",$15.000.000,198 Metros|5 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71154-1.jpg
Arriendo de Apartamento en Medellín,AA-71112," Loma del indio, Medellín",$5.800.000,84 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71112-1.jpg
Arriendo de Apartamento en Medellín,AA-71110," Loma de los parra, Medellín",$12.000.000,250 Metros|4 Baños|4 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-71110-1.jpg
Arriendo de Apartamento en Medellín,AA-59799," Laureles, Medellín",$3.500.000,107 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71075," Belén aliadas, Medellín",$2.200.000,60 Metros|1 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71046," San diego, Medellín",$3.000.000,100 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71021," Altos del poblado cola del zorro, Medellín",$6.700.000,117 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71004," Villa hermosa, Medellín",$1.100.000,70 Metros|1 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-71002," Villa hermosa, Medellín",$1.300.000,80 Metros|1 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70973," Guayabal, Medellín",$3.500.000,82 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70973-1.jpg
Arriendo de Apartamento en Medellín,AA-62251," Los conquistadores, Medellín",$2.400.000,87 Metros|2 Baños|4 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-62251-1.jpg
Arriendo de Apartamento en Medellín,AA-70949," Los conquistadores, Medellín",$2.900.000,85 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70949-1.jpg
Arriendo de Apartamento en Medellín,AA-70948," Patio bonito, Medellín",$6.900.000,230 Metros|- Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70939," El tesoro, Medellín",$4.000.000,67 Metros|2 Baños|1 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67685," Los balsos, Medellín",$4.700.000,113 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70905," Los naranjos, Medellín",$6.500.000,105 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70891," Guayabal, Medellín",$3.500.000,74 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70871," Prado, Medellín",$2.500.000,180 Metros|4 Baños|5 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70860," Los colores, Medellín",$2.300.000,60 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70860-1.jpg
Arriendo de Apartamento en Medellín,AA-70750," Los conquistadores, Medellín",$3.200.000,123 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70750-1.jpg
Arriendo de Apartamento en Medellín,AA-70725," El tesoro, Medellín",$3.300.000,85 Metros|- Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70725-1.jpg
Arriendo de Apartamento en Medellín,AA-70708," Los balsos, Medellín",$11.000.000,240 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70657," Guayabal, Medellín",$3.500.000,63 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70653," San diego, Medellín",$3.500.000,76.54 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70553," Laureles, Medellín",$5.500.000,106 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70532," Centro, Medellín",$2.800.000,150 Metros|- Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70523," San diego, Medellín",$3.700.000,70 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70499," La castellana, Medellín",$2.100.000,70 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70499-1.jpg
Arriendo de Apartamento en Medellín,AA-70468," Estadio, Medellín",$3.700.000,84.5 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70468-1.jpg
Arriendo de Apartamento en Medellín,AA-70473," Los balsos, Medellín",$22.000.000,256 Metros|4 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70473-1.jpg
Arriendo de Apartamento en Medellín,AA-61817," Calasanz, Medellín",$2.600.000,75 Metros|1 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70441," Laureles, Medellín",$4.000.000,90 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70420," Patio bonito, Medellín",$6.500.000,153 Metros|- Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70318," Laureles, Medellín",$3.000.000,110 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70306," Altos del poblado cola del zorro, Medellín",$6.000.000,152 Metros|3 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70290," Calasanz parte alta, Medellín",$1.400.000,48 Metros|1 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-70276," Parque poblado, Medellín",$3.800.000,40 Metros|1 Baños|1 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70276-1.jpg
Arriendo de Apartamento en Medellín,AA-70274," Las lomas, Medellín",$6.500.000,105 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70274-1.jpg
Arriendo de Apartamento en Medellín,AA-70273," Ciudad del rio, Medellín",$4.350.000,88 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-70273-1.jpg
Arriendo de Apartamento en Medellín,AA-68454," La asomadera, Medellín",$9.000.000,111 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-68206," El tesoro, Medellín",$5.800.000,100 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-68191," Castropol, Medellín",$7.500.000,109 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-68213," El poblado, Medellín",$4.800.000,151 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-68176," Altos del poblado cola del zorro, Medellín",$6.800.000,98 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-68169," San lucas, Medellín",$3.200.000,64 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-68034," Ciudad del rio, Medellín",$3.800.000,78 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-68034-1.jpg
Arriendo de Apartamento en Medellín,AA-68051," Laureles, Medellín",$6.500.000,210 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-68051-1.jpg
Arriendo de Apartamento en Medellín,AA-68012," Calasanz, Medellín",$2.900.000,110 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-68012-1.jpg
Arriendo de Apartamento en Medellín,AA-67978," Castropol, Medellín",$6.200.000,109 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67979," Patio bonito, Medellín",$4.500.000,121 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67957," Castropol, Medellín",$5.700.000,167 Metros|- Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67924," La florida, Medellín",$7.400.000,160 Metros|5 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67904," Guayabal, Medellín",$3.200.000,69 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67920," Laureles, Medellín",$4.100.000,120 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67903," Guayabal, Medellín",$3.200.000,69 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67903-1.jpg
Arriendo de Apartamento en Medellín,AA-67843," San bernardo, Medellín",$2.300.000,70 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67843-1.jpg
Arriendo de Apartamento en Medellín,AA-67825," Los conquistadores, Medellín",$3.500.000,120 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67825-1.jpg
Arriendo de Apartamento en Medellín,AA-67820," Los naranjos, Medellín",$4.600.000,100 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67795," Guayabal, Medellín",$3.000.000,74 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67734," Los balsos, Medellín",$7.500.000,89 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67729," Provenza, Medellín",$8.500.000,220 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67671," El poblado, Medellín",$4.500.000,70 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67654," El nogal los almendros, Medellín",$2.900.000,73 Metros|- Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67627," Bombona, Medellín",$2.400.000,140 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67627-1.jpg
Arriendo de Apartamento en Medellín,AA-67597," San diego, Medellín",$4.000.000,77 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67597-1.jpg
Arriendo de Apartamento en Medellín,AA-67538," Aguacatala, Medellín",$4.000.000,82 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67538-1.jpg
Arriendo de Apartamento en Medellín,AA-67439," Calasanz, Medellín",$4.200.000,120 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67435," El campestre la frontera, Medellín",$6.600.000,156 Metros|4 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67427," Alejandría, Medellín",$5.300.000,78 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67397," Prado, Medellín",$2.900.000,85 Metros|- Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67387," Patio bonito, Medellín",$4.000.000,80 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67377," Almería, Medellín",$3.600.000,130 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-57767," Parque poblado, Medellín",$4.500.000,112 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-57767-1.jpg
Arriendo de Apartamento en Medellín,AA-66827," El poblado, Medellín",$4.000.000,124 Metros|3 Baños|4 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-66827-1.jpg
Arriendo de Apartamento en Medellín,AA-66863," Guayabal, Medellín",$3.500.000,68 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-66863-1.jpg
Arriendo de Apartamento en Medellín,AA-66885," Guayabal, Medellín",$2.900.000,63 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66284," Laureles, Medellín",$4.500.000,198 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66926," Laureles, Medellín",$4.500.000,276 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66982," Altos del poblado cola del zorro, Medellín",$4.500.000,80 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66995," Guayabal, Medellín",$3.000.000,65 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67019," Castropol, Medellín",$8.000.000,120 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67059," Las lomas, Medellín",$6.500.000,185 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67059-1.jpg
Arriendo de Apartamento en Medellín,AA-67080," Patio bonito, Medellín",$6.200.000,173 Metros|4 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67080-1.jpg
Arriendo de Apartamento en Medellín,AA-67084," Loma del indio, Medellín",$3.600.000,42 Metros|1 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67084-1.jpg
Arriendo de Apartamento en Medellín,AA-67087," Las palmas, Medellín",$4.200.000,70 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67106," La frontera campestre, Medellín",$4.800.000,174 Metros|4 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67145," Guayabal, Medellín",$3.500.000,77 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67231," Belén aliadas, Medellín",$2.200.000,70 Metros|1 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67226," San lucas, Medellín",$4.400.000,100 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67255," Castropol, Medellín",$6.000.000,104 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-67270," El poblado, Medellín",$8.000.000,354 Metros|6 Baños|4 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-67270-1.jpg
Arriendo de Apartamento en Medellín,AA-66525," San diego, Medellín",$3.400.000,78 Metros|- Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-66525-1.jpg
Arriendo de Apartamento en Medellín,AA-64586," Calasanz, Medellín",$2.800.000,160 Metros|- Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64586-1.jpg
Arriendo de Apartamento en Medellín,AA-67286," Belén aliadas, Medellín",$2.000.000,45 Metros|1 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66307," Prado, Medellín",$3.300.000,120 Metros|3 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64020," Belén aliadas, Medellín",$2.500.000,70 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66440," Lalinde, Medellín",$12.500.000,145 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64027," La florida, Medellín",$6.900.000,128 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64031," Guayabal, Medellín",$3.100.000,65 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64064," Santa maría de los ángeles, Medellín",$8.000.000,160 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64064-1.jpg
Arriendo de Apartamento en Medellín,AA-64070," Loma de san julián, Medellín",$5.000.000,100 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64070-1.jpg
Arriendo de Apartamento en Medellín,AA-64072," Loma de san julián, Medellín",$6.000.000,230 Metros|4 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64072-1.jpg
Arriendo de Apartamento en Medellín,AA-64102," Laureles, Medellín",$5.500.000,170 Metros|4 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64110," Guayabal, Medellín",$3.350.000,68 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64113," Guayabal, Medellín",$3.200.000,60 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66588," Ciudad del rio, Medellín",$3.400.000,88 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64185," La castellana, Medellín",$2.800.000,84 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64200," Calasanz, Medellín",$4.200.000,215 Metros|4 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64204," Guayabal, Medellín",$3.600.000,70 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64204-1.jpg
Arriendo de Apartamento en Medellín,AA-64208," El poblado, Medellín",$9.000.000,92 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64208-1.jpg
Arriendo de Apartamento en Medellín,AA-63921," Guayabal, Medellín",$2.900.000,73 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-63921-1.jpg
Arriendo de Apartamento en Medellín,AA-63932," Guayabal, Medellín",$3.100.000,68 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-63941," San lucas, Medellín",$5.000.000,110 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64313," El tesoro, Medellín",$7.100.000,105 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64397," Los colores, Medellín",$5.300.000,145 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64423," Provenza, Medellín",$7.000.000,87 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64460," El tesoro, Medellín",$8.800.000,165 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64483," El poblado, Medellín",$5.000.000,78 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64483-1.jpg
Arriendo de Apartamento en Medellín,AA-64566," Los conquistadores, Medellín",$4.500.000,167 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64566-1.jpg
Arriendo de Apartamento en Medellín,AA-64568," Patio bonito, Medellín",$7.500.000,110 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64568-1.jpg
Arriendo de Apartamento en Medellín,AA-64569," San lucas, Medellín",$4.000.000,110 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64606," San diego, Medellín",$3.500.000,79.91 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-66546," Loma del indio, Medellín",$6.500.000,89 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64626," Laureles, Medellín",$7.000.000,180 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64665," Centro, Medellín",$3.500.000,90 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64691," Castropol, Medellín",$5.000.000,87 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
